Type,Name,Address,State,Phone_number,Notes,latitude,longitude,FIPS
Gastroenterology,"Binu John M.D, MPH","1250 E Marshall St, Internal Medicine, Richmond, VA 23298",VA,804-828-4060,,,,
Gastroenterology,David A Johnson M.D.,"885 Kempsville Rd, Suite 114, Norfolk, VA 23502",VA,757-466-0165,,,,
Gastroenterology,Frances J Jones M.D.,"5424 Discovery Park Boulevard, Bldg B Suite 104, Williamsburg, VA 23188",VA,757-206-1190,,,,
Gastroenterology,Michael P Jones MD,"7605 Forest Ave, Ste 211, Richmond, VA 23229",VA,804-282-3114,,,,
Gastroenterology,Joseph B Hollis Md Pc,"1211 Rodman Ave, Portsmouth, VA 23707",VA,757-397-2493,,,,
Gastroenterology,Shweta N Joshi MD,"120 Kings Way Ste &3300, Williamsburg, VA 23185",VA,757-221-0750,,,,
Gastroenterology,Kenneth N Josovitz M.D.,"14010 Smoketown Rd, Suite 117, Woodbridge, VA 22192",VA,703-580-0181,,,,
Gastroenterology,Seenian John D.O.,"1970 Roanoke Blvd, Salem, VA 24153",VA,540-982-2463,,,,
Gastroenterology,"Internal Medicine Associates Of Northern Virginia, Ltd","6128 Brandon Ave Ste 201, Springfield, VA 22150",VA,703-451-4524,,,,
Gastroenterology,Nicolas M Intagliata M.D.,"1215 Lee St, Charlottesville, VA 22908",VA,434-243-3090,,,,
Gastroenterology,Independent Associates Pc,"7605 Forest Ave, Ste 211, Richmond, VA 23229",VA,804-282-3114,,,,
Gastroenterology,William A Hood DO,"16000 Johnston Memorial Dr, Suite 304, Abingdon, VA 24211",VA,276-258-3600,,,,
Gastroenterology,Hopewell Gastroenterology Pc,"602 N 6Th Ave, Hopewell, VA 23860",VA,804-458-7781,,,,
Gastroenterology,Mohammad E Hoque MD,"1625 N George Mason Dr, 344, Arlington, VA 22205",VA,703-717-4500,,,,
Gastroenterology,Horace J Jackson Md Pc,"464 Main Street, Warsaw, VA 22572",VA,804-788-0556,,,,
Gastroenterology,Horace J Jackson Md Pc,"505 W Leigh Street, Suite 207, Richmond, VA 23220",VA,804-788-0556,,,,
Gastroenterology,Kelvin Hornbuckle M.D.,"885 Kempsville Rd, Suite 114, Norfolk, VA 23502",VA,757-466-0165,,,,
Gastroenterology,Rafayat S Hossain M.D.,"101 Philip Roth St, Newport News, VA 23606",VA,757-599-6333,,,,
Gastroenterology,"Wei Hou M.D., PH.D","121 Nationwide Drive, Suite A, Lynchburg, VA 24502",VA,434-384-1862,,,,
Gastroenterology,Douglas H Howerton M.D.,"113 Gainsborough Sq Ste 202, Chesapeake, VA 23320",VA,757-436-3285,,,,
Gastroenterology,Stephen A Howlett M.D.,"70 Medical Center Cir, Suite 302, Fishersville, VA 22939",VA,540-221-7350,,,,
Gastroenterology,Jack C Huang M.D.,"14010 Smoketown Rd, Suite 117, Woodbridge, VA 22192",VA,703-580-0181,,,,
Gastroenterology,Charles J Huh M.D.,"4001 Fair Ridge Dr, #206, Fairfax, VA 22033",VA,703-262-0200,,,,
Gastroenterology,William C Hunter MD,"1 Clinic Dr, Claypool Hill, Richlands, VA 24641",VA,276-964-6771,,,,
Gastroenterology,Sean P Hurley MD,"4660 Kenmore Ave, Suite 100, Alexandria, VA 22304",VA,703-751-5763,,,,
Gastroenterology,Walter W Immel M.D.,"5510 Alma Ln, Springfield, VA 22151",VA,703-642-5990,,,,
Gastroenterology,Young S Hong MD,"501 Medical Dr, Hampton, VA 23666",VA,757-826-3434,,,,
Gastroenterology,Bayani L Manalo MD,"6400 Seven Corners Place, Suite G, Falls Church, VA 22044",VA,703-241-2400,,,,
Gastroenterology,Sasha K Mangray MD,"8700 Stony Point Pkwy, Richmond, VA 23235",VA,804-323-1180,,,,
Gastroenterology,James A Mann M.D.,"Lee St Fl 1, Charlottesville, VA 22908",VA,434-924-0313,,,,
Gastroenterology,Yiping Rao MD,"5231 Hickory Park Drive, Suite D, Glen Allen, VA 23059",VA,804-290-4340,,,,
Gastroenterology,"Rappahannock Gastroenterology Associates, Plc","1500 Dixon St, #202, Fredericksburg, VA 22401",VA,540-370-0430,,,,
Gastroenterology,Zahid Rashid MD,"601 Old Wagner Rd, Suite 100, Petersburg, VA 23805",VA,804-835-9398,,,,
Gastroenterology,James W Rawles M.D.,"1101 First Colonial Rd, Suite 300, Virginia Beach, VA 23454",VA,757-481-2127,,,,
Gastroenterology,Quentin P Ray MD,"576 Jefferson Avrnue, Fort Eustis, VA 23604",VA,757-314-7590,,,,
Gastroenterology,Patricia L Raymond MD,"1925 Glenn Mitchell Dr, Ste 102, Virginia Beach, VA 23456",VA,757-464-1644,,,,
Gastroenterology,Richard C Ranard M.D.,"3020 Hamaker Ct, Suite 102, Fairfax, VA 22031",VA,703-560-3510,,,,
Gastroenterology,Mohammad H Razavi MD,"14904 Jefferson Davis Hwy, Suite #103, Woodbridge, VA 22191",VA,703-497-4222,,,,
Gastroenterology,Harold F Reilly M.D.,"1871 Evelyn Byrd Ave, Harrisonburg, VA 22801",VA,540-564-5800,,,,
Gastroenterology,Henri Renom De La Baume MD,"9501 Farrell Road, Dewitt Army Community Hospital, Fort Belvoir, VA 22060",VA,703-805-0071,,,,
Gastroenterology,Reston Medical Associates,"1800 Town Center Dr Ste 212, Reston, VA 20190",VA,703-435-2227,,,,
Gastroenterology,"Reston Medical Associates, Llc","1830 Town Center Dr Ste 207, Reston, VA 20190",VA,703-435-2227,,,,
Gastroenterology,Richard C Ranard Md Pc,"3020 Hamaker Ct, Suite 102, Fairfax, VA 22031",VA,703-560-3510,,,,
Gastroenterology,Robert D Richards M.D.,"121 Nationwide Dr, Suite A, Lynchburg, VA 24502",VA,434-384-1862,,,,
Gastroenterology,Hadie Razjouyan MD,"1200 E Marshall St, Richmond, VA 23298",VA,804-828-4060,,,,
Gastroenterology,Hemchand Ramberan MD,"12200 Warwick Blvd Ste 490, Newport News, VA 23601",VA,757-599-6333,,,,
Gastroenterology,Vishant A Ramadorai,"3028 Javier Rd Ste 300, Fairfax, VA 22031",VA,703-698-8960,,,,
Gastroenterology,Gursharn S Rakhra M.D.,"11803 Jefferson Ave Ste 230, Newport News, VA 23606",VA,757-534-7701,,,,
Gastroenterology,David A Peura M.D.,"1215 Lee St Fl 1, Charlottesville, VA 22908",VA,434-924-0316,,,,
Gastroenterology,Nina Phatak MD,"8640 Sudley Rd Ste 201, Manassas, VA 20110",VA,703-368-6819,,,,
Gastroenterology,Physicians Care Of Virginia Pc,"2602 Franklin Rd Sw, Roanoke, VA 24014",VA,540-343-2268,,,,
Gastroenterology,Jonh J Pineda-Bonilla MD,"1802 Braeburn Dr, Salem, VA 24153",VA,540-772-5970,,,,
Gastroenterology,Eddy Pizzani MD,"5855 Bremo Rd, Suite 101, Richmond, VA 23226",VA,804-288-3291,,,,
Gastroenterology,Alan J Plotner M.D.,"11440 Commerce Park Dr, Ll4, Reston, VA 20191",VA,703-766-2650,,,,
Gastroenterology,Alexander J Podboy M.D.,"1215 Lee St, Charlottesville, VA 22908",VA,434-243-3090,,,,
Gastroenterology,George H Pop MD,"1101 First Colonial Rd, Suite 300, Virginia Beach, VA 23454",VA,757-481-4817,,,,
Gastroenterology,Rachana Potru M.D.,"3299 Woodburn Rd Ste 220, Annandale, VA 22003",VA,703-522-7476,,,,
Gastroenterology,Steven M Powell M.D.,"1215 L Ee St Lee Street, Charlottesville, VA 22908",VA,434-243-3090,,,,
Gastroenterology,Pratt Medical Center Ltd,"1451 Hospital Dr, Fredericksburg, VA 22401",VA,540-786-2100,,,,
Gastroenterology,"Privia Medical Group, Llc","950 N Glebe Rd, Suite 4000, Arlington, VA 22203",VA,571-366-8850,,,,
Gastroenterology,Frank Procaccino MD,"14010 Smoketown Rd Ste 117, Woodbridge, VA 22192",VA,703-580-0181,,,,
Gastroenterology,Martin G Prosky M.D.,"3301 Woodburn Rd, Suite #107, Annandale, VA 22003",VA,703-876-0437,,,,
Gastroenterology,"Puneet Puri MD, MBBS","1250 E Marshall St, Internal Medicine, Richmond, VA 23298",VA,804-828-8508,,,,
Gastroenterology,Crit T Richardson M.D.,"223 Wadsworth Dr, North Chesterfield, VA 23236",VA,804-330-4021,,,,
Gastroenterology,Petersburg Clinic Company Llc,"200 Medical Park Blvd, Petersburg, VA 23805",VA,804-765-5991,,,,
Gastroenterology,"Richmond Gastroenterology Associates, Inc.","165 Wadsworth Dr, North Chesterfield, VA 23236",VA,804-330-4901,,,,
Gastroenterology,Mark A Ringold MD,"110 Akers Farm Road, Christiansburg, VA 24073",VA,540-382-9405,,,,
Gastroenterology,Farhad Sahebjam M.D.,"3 Riverside Cir, Roanoke, VA 24016",VA,540-224-5170,,,,
Gastroenterology,Bimaljit S Sandhu M.D.,"5875 Bremo Rd Ste 601, Richmond, VA 23226",VA,804-673-2806,,,,
Gastroenterology,Arun Sanyal M.D.,"1250 E Marshall St, Richmond, VA 23298",VA,828-406-0804,,,,
Gastroenterology,Mylan Satchi M.D.,"7915 Lake Manassas Dr, Ste 302, Gainesville, VA 20155",VA,571-248-0653,,,,
Gastroenterology,Cynthia K Satterwhite M.D.,"410 Marcella Rd Ste A, Hampton, VA 23666",VA,757-826-6539,,,,
Gastroenterology,Bryan G Sauer MD,"1215 Lee St, Charlottesville, VA 22908",VA,434-924-2959,,,,
Gastroenterology,Mohamed Sageer MD,"1970 Roanoke Blvd, Salem, VA 24153",VA,540-982-2463,,,,
Gastroenterology,James M Scheiman MD,"1215 Lee St, Charlottesville, VA 22908",VA,434-924-9999,,,,
Gastroenterology,Carol S Schuffler MD,"8301 Arlington Blvd, #308, Fairfax, VA 22031",VA,703-204-1169,,,,
Gastroenterology,Margaret Schwiesow D.O.,"6501 Loisdale Ct, Springfield, VA 22150",VA,703-922-1313,,,,
Gastroenterology,Peter L Scudera M.D.,"3700 Joseph Siewick Dr, Suite 308, Fairfax, VA 22033",VA,703-698-8960,,,,
Gastroenterology,Alex R Seamon MD,"8266 Atlee Rd, Suite 133, Mechanicsville, VA 23116",VA,804-285-8206,,,,
Gastroenterology,Richard J Sears M.D.,"190 Campus Blvd, Suite 300, Winchester, VA 22601",VA,540-667-1244,,,,
Gastroenterology,Robert H Sease M.D.,"1871 Evelyn Byrd Ave, Harrisonburg, VA 22801",VA,540-434-0559,,,,
Gastroenterology,Mitchell Schubert M.D.,"1201 Broad Rock Blvd, Mcguire Vamc; 111N, Richmond, VA 23249",VA,804-675-5021,,,,
Gastroenterology,Michael J Ryan M.D.,"885 Kempsville Rd, Suite 114, Norfolk, VA 23502",VA,757-466-0165,,,,
Gastroenterology,Ryan Crenshaw Md Pc,"21135 Whitfield Pl, Suite 102, Sterling, VA 20165",VA,703-444-4799,,,,
Gastroenterology,Amir Rumman MD,"1215 Lee St, Charlottesville, VA 22908",VA,434-297-5055,,,,
Gastroenterology,Rene Rivera MD,"112 Gainsborough Sq, Ste 200, Chesapeake, VA 23320",VA,757-547-0798,,,,
Gastroenterology,Riverside Physician Services Inc,"16186 Main Ridge Road, Tangier, VA 23440",VA,804-891-2412,,,,
Gastroenterology,Riverside Physician Services Inc,"101 Philip Roth St, Suite 5-A, Newport News, VA 23606",VA,757-599-6333,,,,
Gastroenterology,Riverside Physician Services Inc,"659 Hospital Road., Suite A-101, Tappahannock, VA 22560",VA,804-443-6221,,,,
Gastroenterology,Riverside Physician Services Inc,"120 Kings Way, Suite 3200 & 3300, Williamsburg, VA 23185",VA,757-221-0750,,,,
Gastroenterology,Riverside Physician Services Inc,"850 Enterprise Pkwy Ste 2000, Hampton, VA 23666",VA,757-599-6333,,,,
Gastroenterology,Riverside Physician Services Inc,"12200 Warwick Blvd Ste 490, Newport News, VA 23601",VA,757-534-9988,,,,
Gastroenterology,Riverside Physician Services Inc,"20486 Market Street, Onancock, VA 23417",VA,757-302-2700,,,,
Gastroenterology,"Riverside Physician Services, Inc","7552 Hospital Dr, Bldg D Suite 302, Gloucester, VA 23061",VA,757-221-0750,,,,
Gastroenterology,"Riverside Physician Services, Inc","1807 S Church St, Ste 114, Smithfield, VA 23430",VA,757-599-6333,,,,
Gastroenterology,"Robert A. Nussbaum, Md, P.C.","6355 Walker Ln, Ste 309, Alexandria, VA 22310",VA,703-313-8400,,,,
Gastroenterology,Joseph Romagnuolo MD,"70 Medical Center Cir Ste 302, Fishersville, VA 22939",VA,540-245-7350,,,,
Gastroenterology,"Ronald E. Gurney,M.D.,Ltd","6888 Elm St Ste 2A, Mc Lean, VA 22101",VA,703-448-9210,,,,
Gastroenterology,Constantinos A Rozos MD,"4012 W Franklin St, Richmond, VA 23221",VA,804-204-1524,,,,
Gastroenterology,Marrieth G Rubio M.D.,"3 Riverside Circle, Va Gulf Coast Healthcare System (111), Roanoke, VA 24016",VA,540-224-5170,,,,
Gastroenterology,Paul A Ricketts M.D.,"113 Gainsborough Sq Ste 202, Chesapeake, VA 23320",VA,757-627-6416,,,,
Gastroenterology,Donald G Seibert MD,"202 Duke Of Glouchester St, Roanoke, VA 24014",VA,540-345-4900,,,,
Gastroenterology,Lawrence S Peters M.D.,"4660 Kenmore Ave, #305, Alexandria, VA 22304",VA,703-751-5763,,,,
Gastroenterology,"Peninsula Gastroenterology, Pc","101 Philip Roth St, Newport News, VA 23606",VA,757-599-6333,,,,
Gastroenterology,Roy L Meyers MD,"202 Duke Of Glouchester St, Roanoke, VA 24014",VA,540-345-4900,,,,
Gastroenterology,Chuan L Miao MD,"70 Medical Center Cir Ste 302, Fishersville, VA 22939",VA,540-245-7350,,,,
Gastroenterology,"Michael Mogadam, M.D., Inc.","4660 Kenmore Ave, Suite #1206, Alexandria, VA 22304",VA,703-370-1400,,,,
Gastroenterology,Mid Atlantic Endoscopy Pc,"103 Doctors Park, Galax, VA 24333",VA,276-236-2947,,,,
Gastroenterology,Mid Atlantic Health Specialists Pc,"103 Doctors Park, Galax, VA 24333",VA,276-236-2947,,,,
Gastroenterology,Paul I Miller MD,"14904 Jefferson Davis Hwy, Suite 408, Woodbridge, VA 22191",VA,703-491-7177,,,,
Gastroenterology,Metropolitan Physicians Group,"1520 Belle View Blvd # 3121, Alexandria, VA 22307",VA,703-863-9728,,,,
Gastroenterology,Kenneth R Mirkin M.D.,"3028 Javier Rd Ste 500, Fairfax, VA 22031",VA,703-698-8960,,,,
Gastroenterology,Robert E Mitchell M.D.,"7605 Forest Ave Ste 211, Richmond, VA 23229",VA,804-282-3114,,,,
Gastroenterology,Michael Mogadam MD,"4660 Kenmore Ave, Suite 1206, Alexandria, VA 22304",VA,703-370-1400,,,,
Gastroenterology,Klaus E Monkemuller M.D,"3 Riverside Cir, Roanoke, VA 24016",VA,540-526-1013,,,,
Gastroenterology,Paul S Monroe MD,"5855 Bremo Rd, Suite 706, Richmond, VA 23226",VA,804-285-8206,,,,
Gastroenterology,John E Morgan MD,"202 Duke Of Glouchester St, Roanoke, VA 24014",VA,540-345-4900,,,,
Gastroenterology,Robert E Morton,"1715 N George Mason Dr, Suite 204, Arlington, VA 22205",VA,703-522-7476,,,,
Gastroenterology,Richard G Mitchell M.D.,"7605 Forest Ave, Ste 211, Richmond, VA 23229",VA,804-282-3114,,,,
Gastroenterology,Metropolitan Liver Diseases Gastroenterology Center,"8316 Arlington Blvd, Suite 515, Fairfax, VA 22031",VA,703-698-9254,,,,
Gastroenterology,Kevin B Mercure MD,"1906 Braeburn Dr., Valley Gastroenterology Of Southwest Va Pc, Salem, VA 24153",VA,540-776-6300,,,,
Gastroenterology,Shoba P Mendu M.D.,"112 Gainsborough Sq, Suite 200, Chesapeake, VA 23320",VA,757-547-0798,,,,
Gastroenterology,Ashan Manohar M.D.,"20486 Market Street, Onancock, VA 23417",VA,757-302-2700,,,,
Gastroenterology,Atul V Marathe,"14010 Smoketown Rd, Suite 117, Woodbridge, VA 22192",VA,703-580-0181,,,,
Gastroenterology,"Marechal-Neil Brooks,M.D.,P.C.","930 Majestic Ave, Ste.210, Norfolk, VA 23504",VA,757-627-6038,,,,
Gastroenterology,Trent D Martin M.D.,"1925 Glenn Mitchell Dr, Ste 102, Virginia Beach, VA 23456",VA,757-464-1644,,,,
Gastroenterology,Martinsville Physician Practices Llc,"320 Hospital Dr, Martinsville, VA 24112",VA,434-799-4585,,,,
Gastroenterology,Maryview Hospital,"12720 Mcmanus Blvd Ste 313, Newport News, VA 23602",VA,757-947-3190,,,,
Gastroenterology,Thomas Mastri M.D.,"2601 Fall Hill Ave, Fredericksburg, VA 22401",VA,504-371-9696,,,,
Gastroenterology,Scott C Matherly M.D.,"1250 E Marshall St, Dept. Of Internal Medicine: Gastroenterology, Richmond, VA 23298",VA,804-828-4060,,,,
Gastroenterology,Maurice Atiyeh Md,"8501 Arlington Blvd, Ste 500, Fairfax, VA 22031",VA,703-828-7565,,,,
Gastroenterology,Michael B Mccabe M.D.,"1215 Lee St, Charlottesville, VA 22908",VA,434-297-5055,,,,
Gastroenterology,Shehriyar Mehershahi MD,"3 Riverside Cir, Roanoke, VA 24016",VA,540-224-5170,,,,
Gastroenterology,Manan S Mehta M.D.,"405 Chatham Heights Rd, Fredericksburg, VA 22405",VA,540-300-6182,,,,
Gastroenterology,Teresa Menadier M.D.,"1215 Lee St, Charlottesville, VA 22908",VA,434-924-0000,,,,
Gastroenterology,Moussa Y Menasha MD,"2000 Meade Parkway, Suffolk, VA 23434",VA,757-539-0251,,,,
Gastroenterology,Leonardo Mendez M.D.,"1635 N George Mason Dr, Suite 470, Arlington, VA 22205",VA,703-522-9090,,,,
Gastroenterology,Mountaineer Gastroenterology Inc,"1100 Cedar Valley Dr,, Cedar Bluff, VA 24609",VA,276-596-9980,,,,
Gastroenterology,"Peter L. Goodman, M. D.,Inc.","8220 Meadowbridge Rd, Suite 301, Mechanicsville, VA 23116",VA,804-559-0423,,,,
Gastroenterology,Robert D Moylan MD,"1906 Braeburn Dr, Valley Gastroenterology Of Sw Va, Salem, VA 24153",VA,540-776-6300,,,,
Gastroenterology,Tobin S Naidorf MD,"2501 Parkers Ln Suite 114, Alexandria, VA 22306",VA,,,,,
Gastroenterology,William M Pandak M.D.,"Veterans Affairs Medical Center And Va Commonwealth U, Division Of Gastroenterology,111-N, 1201 Broadrock Blvd, Richmond, VA 23249",VA,804-675-5021,,,,
Gastroenterology,Bhushan H Pandya MD,"501 Rison St, Suite 130, Danville, VA 24541",VA,434-791-1152,,,,
Gastroenterology,Jin H Park MD,"8640 Sudley Rd Ste 201, Manassas, VA 20110",VA,703-368-6819,,,,
Gastroenterology,Charles H Parker M. D.,"1627 Seymour Dr, South Boston, VA 24592",VA,434-572-1171,,,,
Gastroenterology,Monica Passi M.D.,"3028 Javier Rd Ste 300, Fairfax, VA 22031",VA,703-698-8960,,,,
Gastroenterology,Ami P Patel,"1851 N. George Mason Drive, #3A, Arlington, VA 22207",VA,703-717-4792,,,,
Gastroenterology,Chetan B Pai D.O,"1031 Care Way, Fredericksburg, VA 22401",VA,540-371-7600,,,,
Gastroenterology,Bakul K Patel,"1129 N Main St Ste G, South Boston, VA 24592",VA,434-572-8196,,,,
Gastroenterology,Minal Patel MD,"1939 Roland Clarke Pl Ste 200, Reston, VA 20191",VA,703-766-2650,,,,
Gastroenterology,Mukesh B Patel M.D.,"501 Rison St, Suite#130, Danville, VA 24541",VA,434-791-1152,,,,
Gastroenterology,Caitlyn M Patrick MD,"1101 First Colonial Rd, Suite 400, Virginia Beach, VA 23454",VA,757-481-4817,,,,
Gastroenterology,Thomas E Patteson M.D.,"315 W 10Th St, Front Royal, VA 22630",VA,540-635-0800,,,,
Gastroenterology,Paul I Miller Md Pc,"14904 Jefferson Davis Hwy, Suite 408, Woodbridge, VA 22191",VA,703-491-7177,,,,
Gastroenterology,Gary Payman M.D.,"113 Gainsborough Sq Ste 202, Chesapeake, VA 23320",VA,757-436-3285,,,,
Gastroenterology,Milan Patel,"1001 E Leigh St, Richmond, VA 23298",VA,804-828-4060,,,,
Gastroenterology,Allen Ozeran D.O.,"20486 Market Street, Onancock, VA 23417",VA,757-302-2700,,,,
Gastroenterology,George M Olivar RN,"1635 N George Mason Dr, Arlington, VA 22205",VA,703-558-6000,,,,
Gastroenterology,Edward C Oldfield M.D.,"885 Kempsville Rd Ste 114, Norfolk, VA 23502",VA,757-466-0165,,,,
Gastroenterology,Ashutosh S Naniwadekar MBBS,"101 Philip Roth St # 5A, Newport News, VA 23606",VA,757-599-6333,,,,
Gastroenterology,Joseph L Nelson MD,"1802 Braeburn Dr, Salem, VA 24153",VA,540-772-3400,,,,
Gastroenterology,Richard L Nemec M.D.,"190 Campus Blvd, Suite 300, Winchester, VA 22601",VA,540-667-1244,,,,
Gastroenterology,Daniel A Neumann MD,"5818 Harbour View Blvd, Suite 240, Suffolk, VA 23435",VA,757-483-6100,,,,
Gastroenterology,New River Gastroenterology Pc,"110 Akers Farm Rd, Christiansburg, VA 24073",VA,540-382-9405,,,,
Gastroenterology,Michael Ney MD,"101 Philip Roth St, Newport News, VA 23606",VA,757-599-6333,,,,
Gastroenterology,Neha Nigam MD,"8081 Innovation Park Dr Ste 301, Fairfax, VA 22031",VA,571-472-6431,,,,
Gastroenterology,Ram Nimmagadda,"1515 Chain Bridge Rd, Mclean, VA 22101",VA,703-356-5400,,,,
Gastroenterology,Thomas E Noble MD,"110 Akers Farm Road, Christiansburg, VA 24073",VA,540-382-9405,,,,
Gastroenterology,Eduardo C Noguera M.D.,"11440 Commerce Park Dr, Ll4, Reston, VA 20191",VA,703-766-2650,,,,
Gastroenterology,Chalmers M Nunn M.D.,"121 Nationwide Dr, Suite A, Lynchburg, VA 24502",VA,434-384-1862,,,,
Gastroenterology,Robert A Nussbaum M.D.,"6355 Walker Ln, Suite # 309, Alexandria, VA 22310",VA,703-313-8400,,,,
Gastroenterology,Tinatin K O'Connell M.D.,"8640 Sudley Rd Ste 201, Manassas, VA 20110",VA,703-368-6819,,,,
Gastroenterology,Lisa Odabasi MD,"11803 Jefferson Ave, Suite 230, Newport News, VA 23606",VA,757-534-7701,,,,
Gastroenterology,"Jung D Oh MD,PHD","6501 Loisdale Court, Springfield, VA 22150",VA,703-922-1313,,,,
Gastroenterology,Assad A Munis D.O.,"6354 Walker Ln Ste 400, Alexandria, VA 22310",VA,571-472-7320,,,,
HPSA Correctional Facility,CF-Indian Creek Correctional Center,"801 Sanderson Rd, Chesapeake, VA 23322",VA,,,36.611869,-76.180565,
HPSA Correctional Facility,CF-Wallens Ridge State Prison,"272 Dogwood Dr, Big Stone Gap, VA 24219",VA,,,36.8442128,-82.78685779,
HPSA Correctional Facility,CF-Haynesville Correctional Center,"421 Barnfield Rd, Warsaw, VA 22572",VA,,,37.95543398,-76.66903197,
HPSA Correctional Facility,CF-Nottoway Correctional Center,"2892 Schutt Rd, Burkeville, VA 23922",VA,,,37.18304399,-78.17557899,
HPSA Correctional Facility,CF-Green Rock Correctional Center,"475 Green Rock Ln, Chatham, VA 24531",VA,,,36.80186537,-79.42098588,
HPSA Correctional Facility,Baskerville Correctional Center,"4150 Hayes Mill Rd, Baskerville, VA 23915",VA,,,36.72332526,-78.30284075,
HPSA Correctional Facility,CF-Bland Correctional Facility,"256 Bland Farm Rd, Bland, VA 24315",VA,,,37.17013091,-80.88884362,
HPSA Correctional Facility,CF-Coffeewood Correctional Center,"12352 Coffeewood Dr, Mitchells, VA 22729",VA,,,38.36522929,-78.01933889,
HPSA Correctional Facility,Pocahontas State Correctional Center,"317 Old Mountain Rd, Pocahontas, VA 24635",VA,,,37.29705199,-81.363415,
HPSA Correctional Facility,CF-Sussex II State Prison,"24427 Musselwhite Drive, Waverly, VA 23891",VA,,,37.04012872,-77.22564351,
HPSA Correctional Facility,Buckingham Correctional Center,"1349 Correctional Center Rd, Dillwyn, VA 23936",VA,,,37.56458726,-78.47442342,
HPSA Correctional Facility,USP - Lee,,VA,,,36.702947,-83.001622,
HPSA Correctional Facility,Red Onion State Prison,,VA,,,37.1214784,-82.59899379,
HPSA Correctional Facility,CF-Lawrenceville Correctional Center,"1607 Planters Rd, Lawrenceville, VA 23868",VA,,,36.78071968,-77.81334884,
HPSA Correctional Facility,CF-Lunenburg Correctional Center,"690 Falls Rd, Victoria, VA 23974",VA,,,37.01650001,-78.21050696,
HPSA Correctional Facility,CF-River North Correctional Center,"329 Dellbrook Ln, Independence, VA 24348",VA,,,36.61530454,-81.12675389,
HPSA Correctional Facility,CF-Greensville Correctional Facility,,VA,,,36.796078,-77.49182901,
HPSA Correctional Facility,FCC - Petersburg,"1060 River Rd, North Prince George, VA 23860",VA,,,37.300972,-77.34116002,
